;ChannelName;ChannelID;VideoID;Titulo;Artist;PublishDate;PublishTime;ViewsCount;LikeCount;FavoriteCount;CommentCount
846;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Le5gcPuCOyI;"Battle of the Resistance (From ""Star Wars: The Rise of Skywalker""/Audio Only)";"Battle of the Resistance (From ""Star Wars: The Rise of Skywalker""/Audio Only)";2019-12-18;09:00:03Z;390456.0;3353.0;0.0;274.0
847;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;PuGxETS8unU;"John Williams - The Old Death Star (From ""Star Wars: The Rise of Skywalker""/Audio Only)";John Williams;2019-12-18;09:00:03Z;379263.0;3266.0;0.0;275.0
848;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;lXACbiZIl4M;"John Williams - Reunion (From ""Star Wars: The Rise of Skywalker""/Audio Only)";John Williams;2019-12-18;09:00:02Z;411551.0;3848.0;0.0;447.0
849;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0_9o_70UQJw;"John Williams - Farewell (From ""Star Wars: The Rise of Skywalker""/Audio Only)";John Williams;2019-12-18;09:00:00Z;658757.0;7388.0;0.0;1364.0
850;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;68jxhJYmo7o;"John Williams - A New Home (From ""Star Wars: The Rise of Skywalker""/Audio Only)";John Williams;2019-12-18;09:00:00Z;397663.0;5380.0;0.0;556.0
851;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;YLUqL1pb2Vk;Olivia Rodrigo - Out of the Old (HSMTMTS | Official Lyric Video | Disney+);Olivia Rodrigo;2019-12-18;05:00:05Z;1935895.0;25449.0;0.0;1066.0
852;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;-Sgeg53Q0A0;Start of Something New (Live Performance) | Vevo;Start of Something New (Live Performance) | Vevo;2019-12-13;22:00:10Z;3851600.0;103009.0;0.0;2773.0
853;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;GgPmy8RnlCA;"Various Artists - Into the Unknown (In 29 Languages) (From ""Frozen 2"")";Various Artists;2019-12-13;15:00:03Z;13967718.0;289372.0;0.0;0.0
854;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;yEdEFdlQSno;"Lawrence - Eventually (From ""Noelle"")";Lawrence;2019-12-13;05:00:20Z;109182.0;2256.0;0.0;91.0
855;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;bNRuimXwZbU;"Lawrence - This Christmas (From ""Noelle"")";Lawrence;2019-12-13;05:00:05Z;154429.0;3073.0;0.0;99.0
856;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;A03Ah2MYMkg;Truth, Justice and Songs in Our Key (HSMTMTS | Disney+);Truth, Justice and Songs in Our Key (HSMTMTS | Disney+);2019-12-13;05:00:02Z;8015719.0;73696.0;0.0;2693.0
857;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;F0FuRoq8VRA;Joshua Bassett - When There Was Me and You (HSMTMTS | Disney+);Joshua Bassett;2019-12-13;05:00:02Z;2815071.0;48733.0;0.0;2505.0
858;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;V-c4jKfSbG8;Truth, Justice and Songs in Our Key (HSMTMTS | Official Lyric Video | Disney+);Truth, Justice and Songs in Our Key (HSMTMTS | Official Lyric Video | Disney+);2019-12-11;05:00:03Z;431374.0;7215.0;0.0;337.0
859;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0kmEMSBWxiU;"(There's No Place Like) Home for the Holidays (From ""Disney Channel Holiday Party at Wa...";"(There's No Place Like) Home for the Holidays (From ""Disney Channel Holiday Party at Wa...";2019-12-09;05:00:01Z;472868.0;9621.0;0.0;377.0
860;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;OcGuoVQ7408;Kylie Cantrall - My Favorite Things (Official Video);Kylie Cantrall;2019-12-08;05:00:04Z;2736561.0;33317.0;0.0;1768.0
861;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;QnEWs8D9zu8;"Weezer - Lost in the Woods (From ""Frozen 2"")";Weezer;2019-12-06;15:00:11Z;8590169.0;124604.0;0.0;5947.0
862;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;oQm5SZpZpLg;DCappella - Get'cha Head in the Game (Official Lyric Video);DCappella;2019-12-06;05:00:18Z;94725.0;1824.0;0.0;48.0
863;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;AIE0WnOd0fw;Sarah Jeffery, Jadah Marie - Audrey's Christmas Rewind;Sarah Jeffery, Jadah Marie;2019-12-06;05:00:02Z;70592539.0;701653.0;0.0;16267.0
864;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;6is00XBzIDI;Born to Be Brave (HSMTMTS | Disney+);Born to Be Brave (HSMTMTS | Disney+);2019-12-06;05:00:01Z;13643803.0;122449.0;0.0;3262.0
865;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;biNYS2VK98E;"Auli'i Cravalho - How Far I'll Go (From ""Moana""/American Sign Language Version)";Auli'i Cravalho;2019-12-05;05:00:08Z;526287.0;21036.0;0.0;704.0
866;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;gIOyB9ZXn8s;"Idina Menzel, AURORA - Into the Unknown (From ""Frozen 2"")";Idina Menzel, AURORA;2019-12-04;16:30:01Z;515059064.0;3411105.0;0.0;0.0
867;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;xLfgIHe_vG4;Born to Be Brave (HSMTMTS | Official Lyric Video | Disney+);Born to Be Brave (HSMTMTS | Official Lyric Video | Disney+);2019-12-04;05:00:11Z;1784121.0;21370.0;0.0;805.0
868;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;gYH6wpR1_eY;Olivia Rodrigo, Matt Cornett - What I've Been Looking For (HSMTMTS | Disney +);Olivia Rodrigo, Matt Cornett;2019-11-29;05:00:14Z;4723884.0;72325.0;0.0;2016.0
869;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UB0k6Y-WXj0;DCappella - Feliz Navidad (Official Video);DCappella;2019-11-29;05:00:10Z;264334.0;3229.0;0.0;95.0
870;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;7FY6rwa2SPI;Olivia Rodrigo - All I Want (HSMTMTS | Disney+);Olivia Rodrigo;2019-11-29;05:00:00Z;6401861.0;207637.0;0.0;4778.0
871;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;h08pGlFmLDg;Olivia Rodrigo - All I Want (HSMTMTS | Official Lyric Video | Disney+);Olivia Rodrigo;2019-11-27;05:00:09Z;12689823.0;166345.0;0.0;4101.0
872;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;tgI9QrD22cc;"Janelle Monáe - He's a Tramp (2019) (From ""Lady and the Tramp"")";Janelle Monáe;2019-11-26;05:00:06Z;410991.0;10209.0;0.0;459.0
873;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;EPccNJ9bffQ;"Queen of Mean/What's My Name CLOUDxCITY Mashup (From ""Descendants"" (Official Video))";"Queen of Mean/What's My Name CLOUDxCITY Mashup (From ""Descendants"" (Official Video))";2019-11-22;18:00:04Z;20557418.0;377290.0;0.0;12303.0
874;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;jp-CVYGEsjg;"Panic! At The Disco - Into the Unknown (From ""Frozen 2"")";Panic! At The Disco;2019-11-22;15:00:17Z;87488723.0;1492472.0;0.0;51736.0
875;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Ma0_BvGEwCE;Matt Cornett - A Billion Sorrys (HSMTMTS | Disney+);Matt Cornett;2019-11-22;05:00:04Z;2359976.0;32931.0;0.0;2108.0
876;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;EW2oJCSXrRo;Matt Cornett - A Billion Sorrys (HSMTMTS | Official Lyric Video | Disney+);Matt Cornett;2019-11-20;05:00:00Z;602727.0;9273.0;0.0;669.0
877;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;CyDh3_b1j9c;"Kacey Musgraves - All Is Found (From ""Frozen 2""/Lyric Video)";Kacey Musgraves;2019-11-18;23:11:17Z;5393822.0;58095.0;0.0;0.0
878;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;K-su6E_sFX8;"Jonathan Groff - Reindeer(s) Are Better Than People (Cont.) (From ""Frozen 2""/Lyric Video)";Jonathan Groff;2019-11-18;20:56:41Z;3130980.0;10371.0;0.0;219.0
879;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;w6g1yQV0dIY;"Kristen Bell - The Next Right Thing (From ""Frozen 2""/Lyric Video)";Kristen Bell;2019-11-18;20:56:31Z;11571142.0;95234.0;0.0;6348.0
880;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;_a0PscfuhGo;"Some Things Never Change (From ""Frozen 2""/Lyric Video)";"Some Things Never Change (From ""Frozen 2""/Lyric Video)";2019-11-18;20:55:59Z;12045748.0;76824.0;0.0;3246.0
881;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;MJV4vjlziNI;"Josh Gad - When I Am Older (From ""Frozen 2""/Lyric Video)";Josh Gad;2019-11-18;20:55:03Z;9635703.0;44369.0;0.0;1919.0
882;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;md7dK5-qvHc;"Idina Menzel, Evan Rachel Wood - Show Yourself (From ""Frozen 2""/Lyric Video)";Idina Menzel, Evan Rachel Wood;2019-11-18;20:55:00Z;39434532.0;357860.0;0.0;21949.0
883;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;4gIkKZz7qSM;"Weezer - Lost in the Woods (From ""Frozen 2""/Lyric Video)";Weezer;2019-11-18;20:44:15Z;1784782.0;11643.0;0.0;621.0
884;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;qiGcfay5jNY;"Jonathan Groff - Lost in the Woods (From ""Frozen 2""/Lyric Video)";Jonathan Groff;2019-11-18;20:25:49Z;13604385.0;109687.0;0.0;9156.0
885;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;l1uoTMkhUiE;"Idina Menzel, AURORA - Into the Unknown (From ""Frozen 2""/Lyric Video)";Idina Menzel, AURORA;2019-11-18;20:22:49Z;41872069.0;528877.0;0.0;0.0
886;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;a1HL26K1nL0;"Evan Rachel Wood - All Is Found (From ""Frozen 2""/Lyric Video)";Evan Rachel Wood;2019-11-18;20:18:16Z;21754758.0;229584.0;0.0;7895.0
887;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;DZ8fR95mYO8;"Kristen Bell - The Next Right Thing (From ""Frozen 2""/Audio Only)";Kristen Bell;2019-11-15;15:01:01Z;2758120.0;24457.0;0.0;1839.0
888;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;PqzFqVAhhXQ;"Weezer - Lost in the Woods (From ""Frozen 2""/Audio Only)";Weezer;2019-11-15;15:01:01Z;915410.0;5098.0;0.0;249.0
889;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;tul9DPr1KZ0;"Josh Gad - When I Am Older (From ""Frozen 2""/Audio Only)";Josh Gad;2019-11-15;15:01:01Z;2403585.0;9864.0;0.0;522.0
890;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;07kWy4mJES8;"Idina Menzel, AURORA - Into the Unknown (From ""Frozen 2""/Audio Only)";Idina Menzel, AURORA;2019-11-15;15:01:00Z;8231426.0;118448.0;0.0;5945.0
891;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NEwAtTwL44E;"Jonathan Groff - Lost in the Woods (From ""Frozen 2""/Audio Only)";Jonathan Groff;2019-11-15;15:01:00Z;2977935.0;20500.0;0.0;1942.0
892;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;e1amXdBJQJY;"Kacey Musgraves - All Is Found (From ""Frozen 2""/Audio Only)";Kacey Musgraves;2019-11-15;15:01:00Z;1730881.0;12928.0;0.0;476.0
893;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;lfBhmFzH2Uc;"Idina Menzel, Evan Rachel Wood - Show Yourself (From ""Frozen 2""/Audio Only)";Idina Menzel, Evan Rachel Wood;2019-11-15;15:01:00Z;5226736.0;44120.0;0.0;2642.0
894;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;vS2hfKN9b7Y;"Some Things Never Change (From ""Frozen 2""/Audio Only)";"Some Things Never Change (From ""Frozen 2""/Audio Only)";2019-11-15;15:01:00Z;3205385.0;14941.0;0.0;726.0
895;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;xvatteT5Mxw;"Evan Rachel Wood - All Is Found (From ""Frozen 2""/Audio Only)";Evan Rachel Wood;2019-11-15;15:01:00Z;2852241.0;17239.0;0.0;454.0
896;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;y6wFU8jiTaQ;"Jonathan Groff - Reindeer(s) Are Better Than People (Cont.) (From ""Frozen 2""/Audio Only)";Jonathan Groff;2019-11-15;15:01:00Z;1598274.0;3836.0;0.0;119.0
897;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;w5Ma_FMim9w;"Christophe Beck - Sisters (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:18Z;507800.0;2126.0;0.0;86.0
898;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;nsck4bi5Eik;"Weezer - Lost in the Woods (From ""Frozen 2""/Weezer Version/Instrumental/Audio Only)";Weezer;2019-11-15;15:00:14Z;310846.0;1197.0;0.0;32.0
899;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;w26AETQGcxc;"Show Yourself (From ""Frozen 2""/Instrumental/Audio Only)";"Show Yourself (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:13Z;1373108.0;12568.0;0.0;685.0
900;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UwhhOR5r_GA;"Christophe Beck - The Flood (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:12Z;461952.0;3341.0;0.0;150.0
901;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;maWSfVuLtD0;"Christophe Beck - The Northuldra (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:11Z;803018.0;4580.0;0.0;133.0
902;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;nCGR6yJOFVs;"Jonathan Groff, Kristen Bell - Get This Right (From ""Frozen 2""/Outtake/Audio Only)";Jonathan Groff, Kristen Bell;2019-11-15;15:00:11Z;3523426.0;41557.0;0.0;2723.0
903;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;nsf8YRYVWjY;"Reindeer(s) Are Better Than People (Cont.) (From ""Frozen 2""/Instrumental/Audio Only)";"Reindeer(s) Are Better Than People (Cont.) (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:11Z;322611.0;861.0;0.0;17.0
904;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;TcV2YohGz48;"Cantus - Reindeer Circle (From ""Frozen 2""/Score/Audio Only)";Cantus;2019-11-15;15:00:10Z;1457218.0;4967.0;0.0;105.0
905;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;_wGaT-QxmwM;"I Seek the Truth (From ""Frozen 2""/Outtake/Audio Only)";"I Seek the Truth (From ""Frozen 2""/Outtake/Audio Only)";2019-11-15;15:00:09Z;2710408.0;20106.0;0.0;1375.0
906;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;jT8tL5GWMkA;"Into the Unknown (From ""Frozen 2""/Panic! At The Disco Version/Instrumental/Audio Only)";"Into the Unknown (From ""Frozen 2""/Panic! At The Disco Version/Instrumental/Audio Only)";2019-11-15;15:00:09Z;560329.0;5788.0;0.0;192.0
907;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;jjTh3v7NS_k;"When I Am Older (From ""Frozen 2""/Instrumental/Audio Only)";"When I Am Older (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:09Z;541043.0;1797.0;0.0;69.0
908;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UGYkG2TKb9o;"All Is Found (From ""Frozen 2""/Instrumental/Audio Only)";"All Is Found (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:08Z;907108.0;6512.0;0.0;234.0
909;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;b4IPXG1keiE;"Christophe Beck - Exodus (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:08Z;360538.0;1379.0;0.0;38.0
910;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;ca9yx8XBVCg;"Evan Rachel Wood - All Is Found (Lullaby Ending) (From ""Frozen 2""/Outtake/Audio Only)";Evan Rachel Wood;2019-11-15;15:00:08Z;1851134.0;12418.0;0.0;373.0
911;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;fxl8SoCOvms;"Lost in the Woods (From ""Frozen 2""/Instrumental/Audio Only)";"Lost in the Woods (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:08Z;489744.0;2251.0;0.0;113.0
912;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NVzBDUCqxBg;"Christophe Beck - Dark Sea (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:07Z;450993.0;4521.0;0.0;305.0
913;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UrbIJo2ixgk;"Christophe Beck - Earth Giants (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:07Z;250211.0;1117.0;0.0;61.0
914;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;FqUCBGNvmvg;"Christophe Beck - The Mist (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:06Z;320955.0;1346.0;0.0;42.0
915;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;O9DXL4vtQr0;"Christophe Beck - Ghosts of Arendelle Past (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:06Z;322005.0;2280.0;0.0;63.0
916;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;RxcGMJFwggI;"Josh Gad - Unmeltable Me (From ""Frozen 2""/Outtake/Audio Only)";Josh Gad;2019-11-15;15:00:06Z;1819347.0;5557.0;0.0;200.0
917;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;cWF33RW5ubQ;"Christophe Beck - Introduction (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:06Z;2519380.0;14700.0;0.0;433.0
918;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;BieT4vpPVKI;"Into the Unknown (From ""Frozen 2""/Instrumental/Audio Only)";"Into the Unknown (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:05Z;1437115.0;14751.0;0.0;715.0
919;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;LDLPze8KR7U;"Christophe Beck, Cast of Frozen 2 - Iduna's Scarf (From ""Frozen 2""/Score/Audio Only)";Christophe Beck, Cast of Frozen 2;2019-11-15;15:00:05Z;978514.0;12757.0;0.0;631.0
920;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;QucLlU1jd80;"Christophe Beck - Rude Awakening (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:05Z;214209.0;1132.0;0.0;41.0
921;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;65oZzbr8GJk;"Christophe Beck - Gone Too Far (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:04Z;249846.0;1741.0;0.0;103.0
922;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;TPlERS2blRI;"The Next Right Thing (From ""Frozen 2""/Instrumental/Audio Only)";"The Next Right Thing (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:04Z;441393.0;2761.0;0.0;136.0
923;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UWA0gpvJ6Qg;"All Is Found (From ""Frozen 2""/Kacey Musgraves Version/Instrumental/Audio Only)";"All Is Found (From ""Frozen 2""/Kacey Musgraves Version/Instrumental/Audio Only)";2019-11-15;15:00:04Z;322733.0;1949.0;0.0;49.0
924;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;YMEr-y1Mlac;"Christophe Beck - Epilogue (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:04Z;596291.0;4692.0;0.0;263.0
925;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;HwvpEgz6F2k;"Christophe Beck - River Slide (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:03Z;192398.0;906.0;0.0;22.0
926;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;B90Z3vB-fhE;"Christophe Beck - Reunion (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:02Z;249817.0;1706.0;0.0;173.0
927;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;3PWLkFR6UCQ;"Some Things Never Change (From ""Frozen 2""/Instrumental/Audio Only)";"Some Things Never Change (From ""Frozen 2""/Instrumental/Audio Only)";2019-11-15;15:00:01Z;870102.0;3634.0;0.0;108.0
928;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;AVhvmprzFX4;"Kristen Bell - Home (From ""Frozen 2""/Outtake/Audio Only)";Kristen Bell;2019-11-15;15:00:01Z;3553373.0;22279.0;0.0;1208.0
929;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;3D_BVVeDH34;"Christophe Beck - Wind (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:00Z;374848.0;2769.0;0.0;121.0
930;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;4GNlmcPeB_c;"Christophe Beck - The Ship (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:00Z;405321.0;2587.0;0.0;102.0
931;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;6JfChsC6Zrw;"Christophe Beck - Fire and Ice (From ""Frozen 2""/Score/Audio Only)";Christophe Beck;2019-11-15;15:00:00Z;320665.0;2151.0;0.0;97.0
932;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Wc8008B4ENI;Olivia Rodrigo, Julia Lester - Wondering (HSMTMTS | Ashlyn & Nini Piano Version | Disney+);Olivia Rodrigo, Julia Lester;2019-11-15;05:00:06Z;14566666.0;228255.0;0.0;5823.0
933;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;_Af4-5PJmtU;Olivia Rodrigo, Julia Lester - Wondering (HSMTMTS | Official Lyric Video | Disney+);Olivia Rodrigo, Julia Lester;2019-11-12;05:00:10Z;9538070.0;105788.0;0.0;2252.0
934;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;kT6UOSTdlgQ;I Think I Kinda, You Know (HSMTMTS | Official Lyric Video | Disney+);I Think I Kinda, You Know (HSMTMTS | Official Lyric Video | Disney+);2019-11-12;05:00:07Z;2737859.0;30997.0;0.0;784.0
935;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;ckqJmyMaKkQ;I Think I Kinda, You Know (HSMTMTS | Guitar Tutorial | Disney+);I Think I Kinda, You Know (HSMTMTS | Guitar Tutorial | Disney+);2019-11-09;05:00:08Z;1035523.0;30547.0;0.0;1243.0
936;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;JmtWbDUiLBI;I Think I Kinda, You Know (HSMTMTS | Ukulele Tutorial | Disney+);I Think I Kinda, You Know (HSMTMTS | Ukulele Tutorial | Disney+);2019-11-09;05:00:00Z;1299957.0;40066.0;0.0;1070.0
937;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;wqz0YsaHp0w;Olivia Rodrigo - Start of Something New (HSMTMTS | Nini Version | Disney+);Olivia Rodrigo;2019-11-09;01:00:06Z;6408451.0;94146.0;0.0;2277.0
938;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;ZKolQhy3i6w;Born to Be Brave (HSMTMTS | Acoustic | Disney+);Born to Be Brave (HSMTMTS | Acoustic | Disney+);2019-11-09;01:00:05Z;5590025.0;95564.0;0.0;2980.0
939;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;g8OfYYziIio;Joshua Bassett - I Think I Kinda, You Know (HSMTMTS | Ricky Version | Disney+);Joshua Bassett;2019-11-09;01:00:02Z;6464214.0;85886.0;0.0;2556.0
940;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;9sXm2dUeCT4;I Think I Kinda, You Know (HSMTMTS | Nini Version | Disney+);I Think I Kinda, You Know (HSMTMTS | Nini Version | Disney+);2019-11-09;01:00:00Z;3368817.0;56062.0;0.0;969.0
941;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;iqXty3_HWfA;DCappella - I See the Light (Live from the Winter Garden Theatre, Toronto);DCappella;2019-11-08;05:00:02Z;146534.0;4505.0;0.0;81.0
942;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;texvutuq0Os;The Medley, The Mashup (HSMTMTS | Official Lyric Video | Disney+);The Medley, The Mashup (HSMTMTS | Official Lyric Video | Disney+);2019-11-07;02:33:36Z;454727.0;8529.0;0.0;393.0
943;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;j6GbNI3y__0;"Auli'i Cravalho - Part of Your World (From ""The Little Mermaid Live!""/Audio Only)";Auli'i Cravalho;2019-11-05;20:00:06Z;389560.0;8907.0;0.0;460.0
944;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;wcmHucRKTnI;"Panic! At The Disco - Into the Unknown (From ""Frozen 2""/Lyric Video)";Panic! At The Disco;2019-11-04;14:00:18Z;16346232.0;366461.0;0.0;15937.0
945;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;TBD3dSB8XQ0;The Medley, The Mashup (HSMTMTS | Official Video | Disney+);The Medley, The Mashup (HSMTMTS | Official Video | Disney+);2019-11-01;04:00:03Z;3081123.0;64136.0;0.0;2384.0
946;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;vsXJXi700G8;DCappella - Rockin' Around the Christmas Tree (Audio Only);DCappella;2019-10-25;04:00:14Z;296987.0;2357.0;0.0;65.0
947;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;3hOP7qPDyI4;"What Time Is It (From ""High School Musical 2"")";"What Time Is It (From ""High School Musical 2"")";2019-10-25;04:00:02Z;9665954.0;83935.0;0.0;2798.0
948;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;TGJBgaqd1pU;DCappella - Feliz Navidad (Audio Only);DCappella;2019-10-25;04:00:02Z;122742.0;2604.0;0.0;103.0
949;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;MM_DtBJtx24;DCappella - Jingle Bell Rock (Audio Only);DCappella;2019-10-25;04:00:01Z;63420.0;1770.0;0.0;65.0
950;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;UggENyEGLSA;JD McCrary - Where Do I Belong (Inspired by “The Lion King”);JD McCrary;2019-10-22;16:30:11Z;209483.0;6085.0;0.0;320.0
